index,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,totals
4172,2014-09,Utah,9956.0,,2458.0,4059.0,90.0,144,17531
4173,2014-09,Vermont,0.0,,1033.0,1604.0,45.0,57,2743
4174,2014-09,Virgin Islands,100.0,,8.0,4.0,0.0,0,112
4175,2014-09,Virginia,109.0,,16028.0,14835.0,754.0,0,31726
4176,2014-09,Washington,8868.0,,11366.0,10589.0,919.0,532,35256
4177,2014-09,West Virginia,824.0,,5203.0,7365.0,189.0,425,16952
4178,2014-09,Wisconsin,3991.0,,9224.0,13579.0,412.0,31,27754
4179,2014-09,Wyoming,627.0,,1514.0,2483.0,53.0,97,5296
4180,2014-08,Alabama,14823.0,,13082.0,11806.0,504.0,781,45465
4181,2014-08,Alaska,190.0,,2923.0,3852.0,143.0,231,7816
4182,2014-08,Arizona,6743.0,,9189.0,7159.0,616.0,500,26519
4183,2014-08,Arkansas,3028.0,,4075.0,5296.0,102.0,300,15895
4184,2014-08,California,45625.0,,38710.0,30590.0,3454.0,0,119570
4185,2014-08,Colorado,4055.0,,14088.0,12531.0,639.0,908,32230
4186,2014-08,Connecticut,7758.0,,6001.0,2553.0,77.0,0,16479
4187,2014-08,Delaware,238.0,,1427.0,1623.0,53.0,53,3415
4188,2014-08,District of Columbia,0.0,,44.0,3.0,0.0,0,47
4189,2014-08,Florida,11081.0,,37260.0,19794.0,2009.0,1649,75868
4190,2014-08,Georgia,11493.0,,10608.0,8358.0,291.0,502,35344
4191,2014-08,Guam,0.0,,82.0,47.0,29.0,4,162
4192,2014-08,Hawaii,1130.0,,0.0,0.0,0.0,0,1130
4193,2014-08,Idaho,2709.0,,2298.0,3968.0,97.0,164,10295
4194,2014-08,Illinois,62282.0,,16532.0,12191.0,0.0,716,91721
4195,2014-08,Indiana,7583.0,,15459.0,12168.0,662.0,540,37077
4196,2014-08,Iowa,5476.0,,117.0,2205.0,18.0,3,7923
4197,2014-08,Kansas,1418.0,,3930.0,4968.0,201.0,304,11796
4198,2014-08,Kentucky,213126.0,,7230.0,7382.0,155.0,558,232853
4199,2014-08,Louisiana,0.0,,10024.0,10791.0,575.0,589,24409
4200,2014-08,Maine,0.0,,2299.0,3387.0,113.0,137,6313
4201,2014-08,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
4202,2014-08,Maryland,960.0,,2393.0,4587.0,62.0,10,8265
4203,2014-08,Massachusetts,5807.0,,4868.0,2726.0,320.0,181,13949
4204,2014-08,Michigan,13597.0,,7886.0,9867.0,267.0,172,32189
4205,2014-08,Minnesota,17989.0,,6595.0,11540.0,378.0,327,37674
4206,2014-08,Mississippi,634.0,,5690.0,6078.0,176.0,314,15732
4207,2014-08,Missouri,4586.0,,17329.0,14418.0,677.0,1015,40886
4208,2014-08,Montana,835.0,,2712.0,4427.0,68.0,228,9986
4209,2014-08,Nebraska,2681.0,,81.0,1878.0,8.0,4,4763
4210,2014-08,Nevada,1400.0,,3749.0,2720.0,189.0,268,8780
4211,2014-08,New Hampshire,2811.0,,3616.0,3162.0,74.0,2,9688
4212,2014-08,New Jersey,0.0,,3653.0,3035.0,140.0,0,6828
4213,2014-08,New Mexico,745.0,,4498.0,3949.0,205.0,260,10816
4214,2014-08,New York,5904.0,,7025.0,13388.0,415.0,124,27139
4215,2014-08,North Carolina,16602.0,,930.0,12038.0,448.0,246,35184
4216,2014-08,North Dakota,549.0,,1353.0,2979.0,49.0,79,5239
4217,2014-08,Ohio,0.0,,20742.0,16787.0,939.0,1031,42044
4218,2014-08,Oklahoma,0.0,,10714.0,9635.0,600.0,878,25875
4219,2014-08,Oregon,31.0,,8476.0,8157.0,0.0,0,16665
4220,2014-08,Pennsylvania,18353.0,,40384.0,8958.0,0.0,0,67743
4221,2014-08,Puerto Rico,0.0,,1078.0,256.0,8.0,31,1391
4222,2014-08,Rhode Island,0.0,,790.0,683.0,37.0,100,1617
4223,2014-08,South Carolina,6875.0,,6621.0,5989.0,329.0,285,22184
4224,2014-08,South Dakota,0.0,,1972.0,3693.0,72.0,136,6261
4225,2014-08,Tennessee,7569.0,,17136.0,14233.0,0.0,862,39800
4226,2014-08,Texas,16910.0,,38172.0,43507.0,2309.0,2337,115497
4227,2014-08,Utah,12958.0,,2364.0,3132.0,87.0,123,19335
4228,2014-08,Vermont,0.0,,1020.0,1177.0,30.0,47,2280
4229,2014-08,Virgin Islands,119.0,,11.0,1.0,0.0,1,132
4230,2014-08,Virginia,0.0,,16034.0,13675.0,792.0,0,30501
4231,2014-08,Washington,7650.0,,11570.0,9239.0,867.0,488,32674
4232,2014-08,West Virginia,948.0,,5236.0,5986.0,180.0,380,15799
4233,2014-08,Wisconsin,3164.0,,8526.0,11849.0,388.0,35,24467
4234,2014-08,Wyoming,575.0,,1517.0,1964.0,46.0,83,4637
4235,2014-07,Alabama,17430.0,,11554.0,9544.0,492.0,600,43600
4236,2014-07,Alaska,237.0,,2565.0,2564.0,109.0,130,6035
4237,2014-07,Arizona,4401.0,,8216.0,5610.0,557.0,453,21193
4238,2014-07,Arkansas,2834.0,,3668.0,3928.0,133.0,245,13484
4239,2014-07,California,40766.0,,34912.0,24482.0,3254.0,0,104309
4240,2014-07,Colorado,4049.0,,13288.0,10489.0,627.0,788,29247
4241,2014-07,Connecticut,6897.0,,4141.0,1489.0,92.0,0,12620
4242,2014-07,Delaware,181.0,,1301.0,1333.0,64.0,61,2960
4243,2014-07,District of Columbia,0.0,,44.0,4.0,0.0,1,49
4244,2014-07,Florida,12265.0,,33878.0,17356.0,1737.0,1419,70230
4245,2014-07,Georgia,13895.0,,8998.0,5971.0,261.0,428,32987
4246,2014-07,Guam,0.0,,72.0,38.0,12.0,4,126
4247,2014-07,Hawaii,1291.0,,0.0,0.0,0.0,0,1291
4248,2014-07,Idaho,2363.0,,1970.0,2823.0,81.0,132,8251
4249,2014-07,Illinois,60504.0,,15798.0,9607.0,0.0,687,86596
4250,2014-07,Indiana,7651.0,,13475.0,9126.0,555.0,471,31816
4251,2014-07,Iowa,5737.0,,119.0,1606.0,14.0,2,7575
4252,2014-07,Kansas,1644.0,,3884.0,3623.0,201.0,211,10381
4253,2014-07,Kentucky,232847.0,,6375.0,5428.0,151.0,484,248979
4254,2014-07,Louisiana,0.0,,7931.0,7199.0,489.0,427,17996
4255,2014-07,Maine,0.0,,1995.0,2381.0,101.0,124,4923
4256,2014-07,Mariana Islands,0.0,,0.0,2.0,0.0,0,2
4257,2014-07,Maryland,1065.0,,1953.0,3534.0,91.0,11,6878
4258,2014-07,Massachusetts,6138.0,,3922.0,2154.0,292.0,118,12638
4259,2014-07,Michigan,14814.0,,7133.0,6479.0,228.0,141,29119
4260,2014-07,Minnesota,19088.0,,6012.0,7192.0,285.0,237,33483
4261,2014-07,Mississippi,573.0,,4733.0,3874.0,133.0,259,11995
4262,2014-07,Missouri,4364.0,,12678.0,9729.0,570.0,682,30494
4263,2014-07,Montana,811.0,,2111.0,3279.0,73.0,182,7798
4264,2014-07,Nebraska,2271.0,,75.0,1241.0,10.0,4,3704
4265,2014-07,Nevada,1598.0,,3359.0,2279.0,209.0,214,8108
4266,2014-07,New Hampshire,2668.0,,3126.0,2456.0,61.0,0,8374
4267,2014-07,New Jersey,0.0,,3989.0,2681.0,122.0,0,6792
4268,2014-07,New Mexico,718.0,,3803.0,3193.0,230.0,249,9168
4269,2014-07,New York,9454.0,,7428.0,9573.0,338.0,90,27126
4270,2014-07,North Carolina,17153.0,,787.0,8442.0,392.0,191,31117
4271,2014-07,North Dakota,774.0,,1150.0,2145.0,48.0,73,4382
4272,2014-07,Ohio,0.0,,19770.0,14202.0,1000.0,875,37889
4273,2014-07,Oklahoma,0.0,,9523.0,7517.0,644.0,769,21917
4274,2014-07,Oregon,7.0,,7888.0,6998.0,0.0,0,14896
4275,2014-07,Pennsylvania,18465.0,,34544.0,6543.0,0.0,0,59582
4276,2014-07,Puerto Rico,0.0,,950.0,214.0,9.0,27,1219
4277,2014-07,Rhode Island,0.0,,686.0,564.0,31.0,85,1374
4278,2014-07,South Carolina,7170.0,,5453.0,4095.0,294.0,271,19093
4279,2014-07,South Dakota,7.0,,1816.0,2559.0,134.0,115,4984
4280,2014-07,Tennessee,7937.0,,15442.0,10414.0,0.0,701,34494
4281,2014-07,Texas,19340.0,,32736.0,28145.0,2088.0,2043,94876
4282,2014-07,Utah,14170.0,,1990.0,2532.0,69.0,109,19385
4283,2014-07,Vermont,0.0,,916.0,888.0,34.0,30,1868
4284,2014-07,Virgin Islands,43.0,,13.0,7.0,0.0,0,63
4285,2014-07,Virginia,0.0,,15727.0,11605.0,699.0,0,28031
4286,2014-07,Washington,8973.0,,10715.0,7606.0,839.0,476,31164
4287,2014-07,West Virginia,873.0,,4847.0,4587.0,163.0,325,13298
4288,2014-07,Wisconsin,3107.0,,7883.0,7746.0,364.0,40,19541
4289,2014-07,Wyoming,544.0,,1425.0,1691.0,65.0,89,4205
4290,2014-06,Alabama,15440.0,,11437.0,10279.0,417.0,568,41709
4291,2014-06,Alaska,228.0,,2627.0,2467.0,130.0,155,6005
4292,2014-06,Arizona,5140.0,,8507.0,5496.0,590.0,456,22049
4293,2014-06,Arkansas,3822.0,,3859.0,3788.0,98.0,231,14177
4294,2014-06,California,39245.0,,34232.0,24557.0,3818.0,0,102639
4295,2014-06,Colorado,3583.0,,12549.0,9343.0,600.0,720,26802
4296,2014-06,Connecticut,7260.0,,4293.0,1647.0,70.0,0,13270
4297,2014-06,Delaware,194.0,,1451.0,1146.0,62.0,63,2928
4298,2014-06,District of Columbia,0.0,,21.0,1.0,0.0,0,23
4299,2014-06,Florida,13789.0,,33636.0,17047.0,1569.0,1403,70597
4300,2014-06,Georgia,10963.0,,9625.0,6006.0,216.0,342,30386
4301,2014-06,Guam,0.0,,84.0,42.0,13.0,6,145
4302,2014-06,Hawaii,1210.0,,0.0,0.0,0.0,0,1210
4303,2014-06,Idaho,3254.0,,2220.0,3190.0,105.0,128,9745
4304,2014-06,Illinois,87691.0,,15406.0,8740.0,0.0,570,112407
4305,2014-06,Indiana,7644.0,,13069.0,8702.0,530.0,415,30807
4306,2014-06,Iowa,6704.0,,146.0,1614.0,18.0,4,8569
4307,2014-06,Kansas,1582.0,,3682.0,3604.0,172.0,219,10053
4308,2014-06,Kentucky,199326.0,,6061.0,5196.0,157.0,387,214382
4309,2014-06,Louisiana,0.0,,9220.0,6868.0,546.0,440,18906
4310,2014-06,Maine,0.0,,2065.0,2185.0,95.0,110,4783
4311,2014-06,Mariana Islands,0.0,,0.0,1.0,0.0,0,1
4312,2014-06,Maryland,986.0,,2383.0,3641.0,91.0,15,7320
4313,2014-06,Massachusetts,6951.0,,4060.0,2021.0,305.0,123,13474
4314,2014-06,Michigan,14346.0,,7041.0,6044.0,242.0,139,28148
4315,2014-06,Minnesota,20821.0,,6592.0,6796.0,288.0,273,35400
4316,2014-06,Mississippi,547.0,,4596.0,3664.0,138.0,235,11455
4317,2014-06,Missouri,3729.0,,13225.0,9673.0,584.0,688,30079
4318,2014-06,Montana,865.0,,2469.0,3630.0,73.0,186,8454
4319,2014-06,Nebraska,2226.0,,89.0,1144.0,4.0,3,3550
4320,2014-06,Nevada,2101.0,,3695.0,2418.0,189.0,220,9000
4321,2014-06,New Hampshire,2691.0,,3214.0,2561.0,54.0,0,8534
4322,2014-06,New Jersey,0.0,,4018.0,2493.0,138.0,0,6649
4323,2014-06,New Mexico,795.0,,4237.0,3269.0,208.0,220,9546
4324,2014-06,New York,6899.0,,6991.0,9201.0,343.0,123,23810
4325,2014-06,North Carolina,18553.0,,751.0,8702.0,360.0,198,32577
4326,2014-06,North Dakota,636.0,,1191.0,2114.0,37.0,62,4224
4327,2014-06,Ohio,0.0,,18471.0,13177.0,947.0,840,35267
4328,2014-06,Oklahoma,0.0,,9705.0,7568.0,649.0,699,21797
4329,2014-06,Oregon,39.0,,8731.0,7689.0,0.0,0,16461
4330,2014-06,Pennsylvania,16933.0,,33261.0,6077.0,0.0,0,56296
4331,2014-06,Puerto Rico,0.0,,930.0,204.0,16.0,19,1188
4332,2014-06,Rhode Island,0.0,,657.0,487.0,26.0,75,1251
4333,2014-06,South Carolina,7923.0,,5911.0,3745.0,260.0,215,19781
4334,2014-06,South Dakota,2.0,,1794.0,2468.0,73.0,134,4781
4335,2014-06,Tennessee,7435.0,,14563.0,10004.0,0.0,663,32665
4336,2014-06,Texas,16019.0,,34426.0,27426.0,2067.0,1798,91133
4337,2014-06,Utah,17714.0,,2182.0,2654.0,100.0,100,23271
4338,2014-06,Vermont,0.0,,867.0,787.0,48.0,32,1736
4339,2014-06,Virgin Islands,83.0,,19.0,2.0,0.0,1,105
4340,2014-06,Virginia,0.0,,14711.0,11017.0,623.0,0,26351
4341,2014-06,Washington,9081.0,,11690.0,8253.0,825.0,456,32647
4342,2014-06,West Virginia,785.0,,4786.0,4290.0,148.0,305,12646
4343,2014-06,Wisconsin,3528.0,,7922.0,7111.0,349.0,36,19302
4344,2014-06,Wyoming,801.0,,1503.0,1774.0,76.0,92,4644
4345,2014-05,Alabama,16215.0,,12872.0,8807.0,502.0,620,43111
4346,2014-05,Alaska,274.0,,2990.0,3161.0,139.0,187,7166
4347,2014-05,Arizona,6529.0,,9112.0,6065.0,582.0,435,24566
4348,2014-05,Arkansas,6299.0,,3931.0,3869.0,102.0,252,17070
4349,2014-05,California,50964.0,,38192.0,26630.0,3879.0,0,120661
4350,2014-05,Colorado,5543.0,,13775.0,10818.0,693.0,863,31697
4351,2014-05,Connecticut,7632.0,,4837.0,1900.0,68.0,0,14437
4352,2014-05,Delaware,301.0,,1790.0,1671.0,61.0,56,3896
4353,2014-05,District of Columbia,0.0,,29.0,2.0,0.0,0,31
4354,2014-05,Florida,18764.0,,35254.0,17504.0,1756.0,1518,78127
4355,2014-05,Georgia,12827.0,,10127.0,6051.0,301.0,404,33247
4356,2014-05,Guam,0.0,,77.0,58.0,22.0,9,166
4357,2014-05,Hawaii,1155.0,,0.0,0.0,0.0,0,1155
4358,2014-05,Idaho,2327.0,,2436.0,3399.0,91.0,151,9289
4359,2014-05,Illinois,64832.0,,17848.0,9308.0,0.0,650,92638
4360,2014-05,Indiana,9559.0,,15395.0,9454.0,677.0,597,36151
4361,2014-05,Iowa,6278.0,,120.0,1659.0,19.0,6,8165
4362,2014-05,Kansas,1675.0,,4155.0,3779.0,213.0,259,10895
4363,2014-05,Kentucky,214214.0,,6668.0,5294.0,160.0,445,230610
4364,2014-05,Louisiana,0.0,,9196.0,6921.0,429.0,511,19085
4365,2014-05,Maine,0.0,,2546.0,2571.0,86.0,134,5674
4366,2014-05,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
4367,2014-05,Maryland,1199.0,,2532.0,3877.0,69.0,15,7913
4368,2014-05,Massachusetts,6618.0,,4713.0,2294.0,293.0,166,14087
4369,2014-05,Michigan,14896.0,,8422.0,6988.0,299.0,160,31109
4370,2014-05,Minnesota,18283.0,,7285.0,7633.0,332.0,295,34462
4371,2014-05,Mississippi,582.0,,5337.0,3706.0,146.0,245,12506
4372,2014-05,Missouri,3880.0,,14385.0,9810.0,590.0,749,31691
4373,2014-05,Montana,956.0,,2516.0,3735.0,80.0,207,8930
4374,2014-05,Nebraska,2534.0,,107.0,1323.0,12.0,1,4074
4375,2014-05,Nevada,1779.0,,3740.0,2535.0,217.0,259,8950
4376,2014-05,New Hampshire,3393.0,,3831.0,2802.0,61.0,1,10119
4377,2014-05,New Jersey,0.0,,4856.0,2871.0,181.0,0,7908
4378,2014-05,New Mexico,691.0,,4577.0,3520.0,270.0,251,10235
4379,2014-05,New York,6387.0,,8008.0,10682.0,444.0,111,25889
4380,2014-05,North Carolina,20461.0,,767.0,8557.0,394.0,216,34589
4381,2014-05,North Dakota,815.0,,1496.0,2549.0,59.0,82,5216
4382,2014-05,Ohio,0.0,,21891.0,14553.0,1013.0,1030,40586
4383,2014-05,Oklahoma,0.0,,9927.0,7324.0,684.0,768,22251
4384,2014-05,Oregon,40.0,,9636.0,8199.0,0.0,0,17875
4385,2014-05,Pennsylvania,18372.0,,38001.0,6871.0,0.0,0,63261
4386,2014-05,Puerto Rico,0.0,,1084.0,232.0,5.0,28,1378
4387,2014-05,Rhode Island,0.0,,745.0,592.0,35.0,91,1471
4388,2014-05,South Carolina,8671.0,,6444.0,3875.0,310.0,220,21331
4389,2014-05,South Dakota,5.0,,1992.0,2659.0,71.0,127,5167
4390,2014-05,Tennessee,7199.0,,15607.0,10039.0,0.0,722,33567
4391,2014-05,Texas,17072.0,,37264.0,29032.0,2209.0,2027,97814
4392,2014-05,Utah,20462.0,,2454.0,2854.0,98.0,104,26525
4393,2014-05,Vermont,0.0,,977.0,1014.0,62.0,44,2100
4394,2014-05,Virgin Islands,82.0,,8.0,3.0,0.0,1,94
4395,2014-05,Virginia,0.0,,15597.0,11102.0,686.0,0,27385
4396,2014-05,Washington,12897.0,,12517.0,8554.0,907.0,471,37636
4397,2014-05,West Virginia,911.0,,5563.0,4878.0,186.0,395,14682
4398,2014-05,Wisconsin,4159.0,,9269.0,8182.0,415.0,50,22493
4399,2014-05,Wyoming,931.0,,1732.0,1972.0,68.0,112,5187
4400,2014-04,Alabama,17498.0,,13842.0,10285.0,571.0,628,46332
4401,2014-04,Alaska,345.0,,3293.0,3805.0,246.0,204,8305
4402,2014-04,Arizona,5848.0,,10229.0,6786.0,644.0,493,25939
4403,2014-04,Arkansas,4526.0,,4509.0,4705.0,137.0,270,16546
4404,2014-04,California,58879.0,,40847.0,29602.0,4030.0,0,134448
4405,2014-04,Colorado,6343.0,,14888.0,11741.0,793.0,847,34615
4406,2014-04,Connecticut,13030.0,,4885.0,2714.0,75.0,0,20715
4407,2014-04,Delaware,288.0,,1449.0,957.0,62.0,63,2822
4408,2014-04,District of Columbia,0.0,,29.0,5.0,0.0,2,36
4409,2014-04,Florida,31586.0,,37470.0,19213.0,1728.0,1476,94323
4410,2014-04,Georgia,15172.0,,10794.0,6894.0,318.0,368,36533
4411,2014-04,Guam,0.0,,107.0,64.0,31.0,7,209
4412,2014-04,Hawaii,1597.0,,0.0,0.0,0.0,0,1597
4413,2014-04,Idaho,3337.0,,2524.0,3506.0,103.0,136,10422
4414,2014-04,Illinois,72734.0,,21131.0,11333.0,0.0,726,105924
4415,2014-04,Indiana,12335.0,,16956.0,11235.0,801.0,571,42399
4416,2014-04,Iowa,7746.0,,183.0,2379.0,17.0,4,10404
4417,2014-04,Kansas,2032.0,,4961.0,4849.0,290.0,255,13161
4418,2014-04,Kentucky,255799.0,,7460.0,6916.0,148.0,439,274155
4419,2014-04,Louisiana,0.0,,9614.0,7205.0,510.0,464,19656
4420,2014-04,Maine,0.0,,3028.0,3280.0,117.0,151,6890
4421,2014-04,Mariana Islands,0.0,,0.0,2.0,0.0,0,2
4422,2014-04,Maryland,1804.0,,4065.0,4397.0,51.0,11,10548
4423,2014-04,Massachusetts,7412.0,,5277.0,2791.0,434.0,178,16097
4424,2014-04,Michigan,16595.0,,10199.0,8974.0,324.0,191,36618
4425,2014-04,Minnesota,23552.0,,9635.0,11501.0,422.0,371,46067
4426,2014-04,Mississippi,785.0,,5471.0,4232.0,177.0,284,13044
4427,2014-04,Missouri,5066.0,,16394.0,13060.0,697.0,831,38283
4428,2014-04,Montana,1312.0,,2846.0,4260.0,104.0,248,10056
4429,2014-04,Nebraska,3488.0,,114.0,1530.0,20.0,4,5240
4430,2014-04,Nevada,1999.0,,4030.0,2969.0,223.0,205,9819
4431,2014-04,New Hampshire,4018.0,,4324.0,3113.0,93.0,3,11592
4432,2014-04,New Jersey,0.0,,5108.0,3208.0,156.0,0,8472
4433,2014-04,New Mexico,743.0,,4751.0,3793.0,258.0,211,10620
4434,2014-04,New York,19290.0,,8812.0,14214.0,682.0,159,43433
4435,2014-04,North Carolina,44082.0,,899.0,9966.0,496.0,157,59495
4436,2014-04,North Dakota,881.0,,1931.0,3158.0,62.0,106,6330
4437,2014-04,Ohio,0.0,,26196.0,18183.0,1228.0,1161,48767
4438,2014-04,Oklahoma,0.0,,11910.0,9474.0,827.0,786,26310
4439,2014-04,Oregon,20.0,,10106.0,9347.0,0.0,0,19475
4440,2014-04,Pennsylvania,22034.0,,44546.0,7942.0,0.0,0,74553
4441,2014-04,Puerto Rico,0.0,,965.0,183.0,19.0,34,1221
4442,2014-04,Rhode Island,0.0,,846.0,664.0,46.0,98,1667
4443,2014-04,South Carolina,6671.0,,7753.0,4816.0,372.0,253,21621
4444,2014-04,South Dakota,9.0,,2219.0,3235.0,89.0,177,6054
4445,2014-04,Tennessee,7903.0,,16972.0,11316.0,0.0,670,36861
4446,2014-04,Texas,18481.0,,38657.0,30379.0,2127.0,2072,101103
4447,2014-04,Utah,23149.0,,2560.0,3154.0,110.0,134,29587
4448,2014-04,Vermont,0.0,,1485.0,1527.0,62.0,39,3114
4449,2014-04,Virgin Islands,77.0,,24.0,0.0,0.0,0,103
4450,2014-04,Virginia,0.0,,17184.0,13113.0,740.0,0,31037
4451,2014-04,Washington,18752.0,,13876.0,9961.0,1074.0,492,46446
4452,2014-04,West Virginia,1150.0,,6345.0,6087.0,198.0,398,16702
4453,2014-04,Wisconsin,5940.0,,12764.0,12744.0,510.0,39,32375
4454,2014-04,Wyoming,617.0,,2005.0,2209.0,77.0,112,5508
4455,2014-03,Alabama,21849.0,,17289.0,13141.0,691.0,762,57656
4456,2014-03,Alaska,259.0,,2886.0,3330.0,209.0,181,7271
4457,2014-03,Arizona,3704.0,,12720.0,8253.0,629.0,593,28307
4458,2014-03,Arkansas,4992.0,,6054.0,5924.0,135.0,421,20173
4459,2014-03,California,52153.0,,45089.0,34352.0,4833.0,0,137660
4460,2014-03,Colorado,4661.0,,18478.0,13652.0,766.0,985,38547
4461,2014-03,Connecticut,17496.0,,6563.0,12310.0,171.0,0,36553
4462,2014-03,Delaware,334.0,,1809.0,1219.0,70.0,90,3534
4463,2014-03,District of Columbia,0.0,,45.0,3.0,0.0,0,48
4464,2014-03,Florida,32405.0,,42745.0,23125.0,1819.0,1602,104835
4465,2014-03,Georgia,16042.0,,15033.0,10064.0,364.0,571,45841
4466,2014-03,Guam,0.0,,105.0,77.0,19.0,4,205
4467,2014-03,Hawaii,1333.0,,0.0,0.0,0.0,0,1333
4468,2014-03,Idaho,5538.0,,3166.0,4346.0,135.0,182,14322
4469,2014-03,Illinois,102752.0,,26637.0,15182.0,0.0,1025,145597
4470,2014-03,Indiana,12438.0,,23024.0,15040.0,1085.0,705,52880
4471,2014-03,Iowa,9748.0,,237.0,3580.0,22.0,6,13686
4472,2014-03,Kansas,2493.0,,6240.0,6138.0,291.0,369,16410
4473,2014-03,Kentucky,257321.0,,10541.0,8970.0,216.0,507,280948
4474,2014-03,Louisiana,0.0,,12132.0,9994.0,553.0,589,25477
4475,2014-03,Maine,0.0,,3478.0,3487.0,158.0,145,7591
4476,2014-03,Mariana Islands,0.0,,0.0,0.0,0.0,0,0
4477,2014-03,Maryland,2843.0,,8197.0,5712.0,70.0,9,17071
4478,2014-03,Massachusetts,9160.0,,6794.0,3607.0,406.0,204,20176
4479,2014-03,Michigan,16900.0,,13134.0,11534.0,431.0,257,42636
4480,2014-03,Minnesota,25822.0,,10604.0,12475.0,533.0,409,50582
4481,2014-03,Mississippi,758.0,,7582.0,6093.0,182.0,311,17334
4482,2014-03,Missouri,5224.0,,20739.0,15823.0,876.0,905,46051
4483,2014-03,Montana,1270.0,,3307.0,4683.0,110.0,248,11045
4484,2014-03,Nebraska,4128.0,,121.0,2079.0,26.0,4,6437
4485,2014-03,Nevada,2428.0,,4727.0,3495.0,305.0,306,11769
4486,2014-03,New Hampshire,3631.0,,5060.0,3695.0,106.0,1,12519
4487,2014-03,New Jersey,0.0,,5486.0,4034.0,205.0,0,9726
4488,2014-03,New Mexico,715.0,,5928.0,5200.0,305.0,319,13550
4489,2014-03,New York,7078.0,,9717.0,15665.0,913.0,158,33819
4490,2014-03,North Carolina,522188.0,,1054.0,13571.0,528.0,227,541978
4491,2014-03,North Dakota,583.0,,1966.0,3397.0,78.0,107,6329
4492,2014-03,Ohio,0.0,,32656.0,21426.0,1535.0,1361,59244
4493,2014-03,Oklahoma,0.0,,13697.0,11271.0,801.0,848,30087
4494,2014-03,Oregon,106.0,,12411.0,11829.0,0.0,0,24346
4495,2014-03,Pennsylvania,25102.0,,57940.0,10351.0,0.0,0,93402
4496,2014-03,Puerto Rico,0.0,,1167.0,194.0,4.0,39,1431
4497,2014-03,Rhode Island,0.0,,1106.0,912.0,51.0,131,2208
4498,2014-03,South Carolina,9518.0,,10077.0,6225.0,451.0,282,28436
4499,2014-03,South Dakota,8.0,,2857.0,4061.0,105.0,169,7538
4500,2014-03,Tennessee,7488.0,,19944.0,15014.0,0.0,898,43344
4501,2014-03,Texas,26007.0,,49169.0,38758.0,2453.0,2493,130310
4502,2014-03,Utah,14828.0,,3322.0,3888.0,117.0,139,22924
4503,2014-03,Vermont,0.0,,1615.0,1563.0,71.0,55,3305
4504,2014-03,Virgin Islands,90.0,,17.0,1.0,0.0,0,108
4505,2014-03,Virginia,0.0,,23015.0,16781.0,904.0,0,40700
4506,2014-03,Washington,12531.0,,16516.0,12072.0,1185.0,544,45491
4507,2014-03,West Virginia,1336.0,,8542.0,7716.0,269.0,463,20942
4508,2014-03,Wisconsin,6122.0,,14797.0,15233.0,581.0,45,37199
4509,2014-03,Wyoming,523.0,,2267.0,2379.0,82.0,121,5699
4510,2014-02,Alabama,21593.0,,19710.0,14439.0,679.0,1087,63947
4511,2014-02,Alaska,115.0,,2697.0,2652.0,173.0,184,6353
4512,2014-02,Arizona,3487.0,,13149.0,8294.0,631.0,749,29657
4513,2014-02,Arkansas,3910.0,,7312.0,7375.0,127.0,662,24599
4514,2014-02,California,36848.0,,39048.0,29728.0,4280.0,0,111341
4515,2014-02,Colorado,4949.0,,17215.0,13037.0,661.0,1055,36936
4516,2014-02,Connecticut,12879.0,,5246.0,11351.0,149.0,0,29640
4517,2014-02,Delaware,326.0,,1660.0,1022.0,95.0,89,3207
4518,2014-02,District of Columbia,0.0,,25.0,2.0,0.0,1,28
4519,2014-02,Florida,20119.0,,46802.0,25174.0,1614.0,2008,100876
4520,2014-02,Georgia,14467.0,,17171.0,10809.0,355.0,1041,50459
4521,2014-02,Guam,0.0,,88.0,46.0,23.0,1,158
4522,2014-02,Hawaii,1222.0,,0.0,0.0,0.0,0,1222
4523,2014-02,Idaho,2266.0,,3263.0,4333.0,136.0,279,11822
4524,2014-02,Illinois,78016.0,,23448.0,13449.0,0.0,990,115903
4525,2014-02,Indiana,12042.0,,22970.0,14166.0,904.0,772,51976
4526,2014-02,Iowa,9818.0,,206.0,2939.0,27.0,7,13167
4527,2014-02,Kansas,1737.0,,7199.0,6496.0,313.0,521,17798
4528,2014-02,Kentucky,227921.0,,13082.0,10425.0,214.0,1157,259837
4529,2014-02,Louisiana,0.0,,13147.0,10479.0,467.0,698,28120
4530,2014-02,Maine,0.0,,3221.0,3082.0,156.0,177,7101
4531,2014-02,Mariana Islands,0.0,,0.0,1.0,0.0,0,1
4532,2014-02,Maryland,2983.0,,10156.0,5446.0,47.0,12,18999
4533,2014-02,Massachusetts,7997.0,,5471.0,2679.0,346.0,161,16662
4534,2014-02,Michigan,12488.0,,11886.0,9984.0,352.0,242,35449
4535,2014-02,Minnesota,20865.0,,8845.0,9013.0,437.0,354,40503
4536,2014-02,Mississippi,808.0,,9222.0,6691.0,199.0,517,21805
4537,2014-02,Missouri,4154.0,,21678.0,16291.0,825.0,1311,48674
4538,2014-02,Montana,950.0,,2798.0,4003.0,117.0,337,10352
4539,2014-02,Nebraska,3945.0,,113.0,2129.0,16.0,4,6384
